symbol,ensembl_ID,User_ID,baseMean,CTLIO-TIO_log2FC,CTLIO-TIO_adjPval,Processed data:,search_label,cio1LHL10698_L4,cio2LHL10702_L4,cio3LHL10704_L4,tio1LHL10699_L4,tio2LHL10703_L4,tio3LHL10705_L4,c-io-1-LHL10698_L4,c-io-2-LHL10702_L4,c-io-3-LHL10704_L4,t-io-1-LHL10699_L4,t-io-2-LHL10703_L4,t-io-3-LHL10705_L4
Ubr4,ENSMUSG00000066036,ENSMUSG00000066036,2395.323322,-1.258193665,0.999848702,,Ubr4 | ENSMUSG00000066036,10.88923364,10.46580529,9.873855412,12.94262712,2,11.14859048,1407,1045,4497,5589,0,2249
Syne1,ENSMUSG00000096054,ENSMUSG00000096054,2386.195772,-0.435171925,0.999848702,,Syne1 | ENSMUSG00000096054,10.91559472,11.40323084,10.51086844,12.04370885,10.12028798,11.50531874,1433,2004,7004,2996,1109,2881
Ddx17,ENSMUSG00000055065,ENSMUSG00000055065,614.8494754,1.064651385,0.999848702,,Ddx17 | ENSMUSG00000055065,9.18924472,9.546080317,10.20036005,2,8.577478587,9.678036033,431,551,5644,0,378,809
Klf13,ENSMUSG00000052040,ENSMUSG00000052040,525.0945082,1.338568026,0.999848702,,Klf13 | ENSMUSG00000052040,7.404758999,9.887685112,10.17128261,2,8.103337362,9.289357312,123,699,5531,0,271,617
Cemip2,ENSMUSG00000024754,ENSMUSG00000024754,1479.179113,1.021629827,0.999848702,,Cemip2 | ENSMUSG00000024754,8.758579859,12.07491859,10.24179257,10.39263641,9.764921645,9.504773074,319,3194,5809,952,866,717
Lgi3,ENSMUSG00000033595,ENSMUSG00000033595,574.7875569,2.438612284,0.918555583,,Lgi3 | ENSMUSG00000033595,9.789667119,9.787703686,10.17336057,2,9.079534697,2,655,652,5539,0,537,0
Atp8a1,ENSMUSG00000037685,ENSMUSG00000037685,900.4936611,1.450512556,0.999848702,,Atp8a1 | ENSMUSG00000037685,10.75305698,10.01167991,10.24030659,2,8.962945887,9.901196479,1280,762,5803,0,495,945
Kmt2d,ENSMUSG00000048154,ENSMUSG00000048154,674.1580012,0.30541513,0.999848702,,Kmt2d | ENSMUSG00000048154,7.767396221,9.726969933,10.20747538,9.024281443,9.144708173,9.520693295,159,625,5672,367,562,725
Sorl1,ENSMUSG00000049313,ENSMUSG00000049313,701.0099098,0.392043281,0.999848702,,Sorl1 | ENSMUSG00000049313,9.491105127,8.971451152,10.20137868,9.168916097,7.066137975,10.13117687,532,369,5648,406,130,1109
Plekhh1,ENSMUSG00000060716,ENSMUSG00000060716,698.5978425,0.190938622,0.999848702,,Plekhh1 | ENSMUSG00000060716,9.263748257,8.932134375,10.15875155,7.259599897,10.82341741,2,454,359,5483,106,1808,0
Dock9,ENSMUSG00000025558,ENSMUSG00000025558,1566.469842,0.178471459,0.999848702,,Dock9 | ENSMUSG00000025558,10.302722,11.24377761,10.35939599,11.07079831,10.87118536,8.632919084,936,1794,6304,1525,1869,390
Dnm3,ENSMUSG00000040265,ENSMUSG00000040265,855.3110328,0.027744293,0.999848702,,Dnm3 | ENSMUSG00000040265,8.499102051,10.01356465,10.23733005,9.047498722,10.08086763,9.878210202,266,763,5791,373,1079,930
Psap,ENSMUSG00000004207,ENSMUSG00000004207,1033.931318,0.279220919,0.999848702,,Psap | ENSMUSG00000004207,9.887158744,10.29810946,10.23733005,2,9.58313279,10.99679867,701,930,5791,0,763,2024
