"symbol","ensembl_ID","User_ID","baseMean","CTL-DTA_log2FC","CTL-DTA_adjPval","Processed data:","search_label","ctl1","ctl2","ctl3","dta1","dta2","dta3"
"Taf1d","ENSMUSG00000031939","ENSMUSG00000031939",17.2643597111368,-0.235759314685966,0.999957806181843,"","Taf1d | ENSMUSG00000031939",3.66780404601394,4.40423550421988,4.49720143408797,4.1818765923882,4.54252651480998,4.89069460263139
"Herpud2","ENSMUSG00000008429","ENSMUSG00000008429",18.0088093468919,-0.00619293099130169,0.999957806181843,"","Herpud2 | ENSMUSG00000008429",4.91301730125024,4.48020990996249,3.84038302430483,4.45287657897319,4.23645353775977,4.61659752184227
"Pik3c3","ENSMUSG00000033628","ENSMUSG00000033628",16.0786613258723,0.238099871788975,0.999957806181843,"","Pik3c3 | ENSMUSG00000033628",4.09287010696455,4.32403668220667,4.79419064629307,4.40724073306214,4.33262342486944,3.83451290362064
"Trappc11","ENSMUSG00000038102","ENSMUSG00000038102",19.119629221495,0.0361365832977832,0.999957806181843,"","Trappc11 | ENSMUSG00000038102",4.09287010696455,4.48020990996249,4.79419064629307,4.40724073306214,4.37195436886759,4.89069460263139
"Kmt5c","ENSMUSG00000059851","ENSMUSG00000059851",13.8859729428458,-0.0732264324016625,0.999957806181843,"","Kmt5c | ENSMUSG00000059851",3.06257283375273,4.23911585931003,4.62342251575443,4.27374610053033,4.44753868307051,3.83451290362064
"Arpc4","ENSMUSG00000079426","ENSMUSG00000079426",14.3685291268717,0.0126080538759631,0.999957806181843,"","Arpc4 | ENSMUSG00000079426",3.06257283375273,4.68672381501794,4.35886923474069,4.29895472696449,4.4352131024789,3.83451290362064
"Rdx","ENSMUSG00000032050","ENSMUSG00000032050",16.0654613206259,0.213578010232591,0.999957806181843,"","Rdx | ENSMUSG00000032050",4.42078204713045,4.40423550421988,4.49720143408797,4.44160223726943,4.26459097172505,3.83451290362064
"Syt13","ENSMUSG00000027220","ENSMUSG00000027220",11.0873564373749,0.59664146364141,0.999957806181843,"","Syt13 | ENSMUSG00000027220",2,2,5.46807476597354,3.21487718088516,4.64240721343569,2
"Cd164","ENSMUSG00000019818","ENSMUSG00000019818",14.1140837324551,-0.0463131786536942,0.999957806181843,"","Cd164 | ENSMUSG00000019818",4.09287010696455,4.40423550421988,4.03465982459696,4.47516433658909,4.13341220127756,3.83451290362064
"Eif4ebp2","ENSMUSG00000020091","ENSMUSG00000020091",16.6776055974481,0.161268327034489,0.999957806181843,"","Eif4ebp2 | ENSMUSG00000020091",3.06257283375273,4.68672381501794,4.84689886974003,4.22196764343779,4.53098946741769,4.27791471489964
"Atf7ip","ENSMUSG00000030213","ENSMUSG00000030213",21.7688700471702,0.177634860151041,0.999957806181843,"","Atf7ip | ENSMUSG00000030213",4.42078204713045,4.40423550421988,5.1281535953664,4.44160223726943,4.3589628292596,5.12093731864224
"Rmnd5b","ENSMUSG00000001054","ENSMUSG00000001054",17.397228362351,-0.10615766765194,0.999957806181843,"","Rmnd5b | ENSMUSG00000001054",4.68779193908653,3.71804076290014,4.56169191683422,4.31139576240556,4.42278131095284,4.61659752184227
"Corin","ENSMUSG00000005220","ENSMUSG00000005220",18.3929527893737,0.599985959768596,0.999957806181843,"","Corin | ENSMUSG00000005220",5.92148289854329,2,4.12279401547607,4.51873275998347,3.92001855592719,3.83451290362064
"Zc2hc1a","ENSMUSG00000043542","ENSMUSG00000043542",20.7705789392506,0.357887199111146,0.999957806181843,"","Zc2hc1a | ENSMUSG00000043542",4.91301730125024,4.74947700304243,4.62342251575443,4.31139576240556,4.49581421413602,4.61659752184227
"Ube2d3","ENSMUSG00000078578","ENSMUSG00000078578",13.0467185748283,-0.167996947930636,0.999957806181843,"","Ube2d3 | ENSMUSG00000078578",3.06257283375273,4.55238275491141,4.03465982459696,4.46406349695312,4.14859068616666,3.83451290362064
"Dact3","ENSMUSG00000078794","ENSMUSG00000078794",15.4063596656565,0.42471126325505,0.999957806181843,"","Dact3 | ENSMUSG00000078794",3.06257283375273,4.48020990996249,5.1281535953664,4.32373042957756,4.4352131024789,3.19109190271937
"Tram1","ENSMUSG00000025935","ENSMUSG00000025935",16.8211891232757,0.347081517303132,0.999957806181843,"","Tram1 | ENSMUSG00000025935",4.42078204713045,4.68672381501794,4.49720143408797,4.47516433658909,4.22217631795773,3.83451290362064
"Tmem14a","ENSMUSG00000025933","ENSMUSG00000025933",21.6022310656825,-0.100133793882227,0.999957806181843,"","Tmem14a | ENSMUSG00000025933",4.68779193908653,5.12571550677382,3.48889318048555,4.38386980158525,4.38482996234821,5.31944221128072
"Urgcp","ENSMUSG00000049680","ENSMUSG00000049680",16.7373365717852,0.347959925694006,0.999957806181843,"","Urgcp | ENSMUSG00000049680",4.09287010696455,4.86734425636924,4.49720143408797,4.44160223726943,4.29219011234345,3.83451290362064
"Ppp1r1a","ENSMUSG00000022490","ENSMUSG00000022490",15.3274344230759,0.172982745039771,0.999957806181843,"","Ppp1r1a | ENSMUSG00000022490",4.42078204713045,3.10094174080035,4.9943692648003,3.96278536085976,4.59886713638442,3.83451290362064
"Inpp5b","ENSMUSG00000028894","ENSMUSG00000028894",22.4733540716434,0.10824464248777,0.999957806181843,"","Inpp5b | ENSMUSG00000028894",3.06257283375273,5.02784697666954,5.1281535953664,4.32373042957756,4.51935941549065,5.31944221128072
"Dctn5","ENSMUSG00000030868","ENSMUSG00000030868",18.2099644342036,0.334175890323978,0.999957806181843,"","Dctn5 | ENSMUSG00000030868",4.09287010696455,4.32403668220667,5.1281535953664,4.20872736270596,4.54252651480998,4.27791471489964
"Nab1","ENSMUSG00000002881","ENSMUSG00000002881",22.7338888579504,0.279208219638305,0.999957806181843,"","Nab1 | ENSMUSG00000002881",4.42078204713045,4.97630491581261,4.89774910309625,4.37204081131045,4.47187836395198,5.12093731864224
"Kcnk9","ENSMUSG00000036760","ENSMUSG00000036760",16.6652232166179,0.179473359735267,0.999957806181843,"","Kcnk9 | ENSMUSG00000036760",2,2,5.82409161165507,4.20872736270596,4.42278131095284,4.27791471489964
"Grip1","ENSMUSG00000034813","ENSMUSG00000034813",20.4758085061074,-0.860672420910492,0.999957806181843,"","Grip1 | ENSMUSG00000034813",4.91301730125024,3.94948508141493,3.3497222490353,4.3480878274144,4.3589628292596,5.64953426580738
"Ttbk2","ENSMUSG00000090100","ENSMUSG00000090100",19.2422487298104,0.0488449869813292,0.999957806181843,"","Ttbk2 | ENSMUSG00000090100",4.09287010696455,4.86734425636924,4.42969269016497,4.36011403004551,4.42278131095284,4.89069460263139
"Sympk","ENSMUSG00000023118","ENSMUSG00000023118",22.7325725251173,0.746014535432592,0.999957806181843,"","Sympk | ENSMUSG00000023118",5.10778344012998,4.62111641882856,5.28918127735655,4.29895472696449,4.53098946741769,4.27791471489964
"Sh3bgrl3","ENSMUSG00000028843","ENSMUSG00000028843",14.4786856743043,-0.0510819106848571,0.999957806181843,"","Sh3bgrl3 | ENSMUSG00000028843",4.09287010696455,4.40423550421988,4.12279401547607,4.29895472696449,4.41024146210683,3.83451290362064
"Phax","ENSMUSG00000008301","ENSMUSG00000008301",12.1213708430464,-0.204913312470675,0.999957806181843,"","Phax | ENSMUSG00000008301",3.66780404601394,4.40423550421988,3.73246276548732,4.27374610053033,4.39759166098612,3.19109190271937
