Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000024712,Rfk,0.059125612578559354,0.1774128851683896,0.6467426526094269,0.05225681101845328,-0.1774128851683896,0.6467426526094269
ENSMUSG00000024713,Pcsk5,0.017115308904319813,-0.27862677402165303,0.341682140647978,0.0207357252776286,0.27862677402165303,0.341682140647978
ENSMUSG00000024725,Ostf1,0.02151342464700563,-2.1519000984978742,0.0000000000000000000043549721216629336,0.09560700178342851,2.1519000984978742,0.000000000000000000004354972121663553
ENSMUSG00000037847,Nmrk1,0.017495649102193585,-0.12074048265298476,0.6931471404115787,0.018996151009371166,0.12074048265298476,0.6931471404115787
ENSMUSG00000024726,Carnmt1,0.03813083365592705,0.33012559373070616,0.3698500063027537,0.03030338375304448,-0.33012559373070616,0.3698500063027537
ENSMUSG00000024727,Trpm6,0.000926647027547012,-3.3038682043708425,0.00000000000000000000000000000000001866010010423515,0.009184952136399246,3.3038682043708425,0.00000000000000000000000000000000001866010010423515
ENSMUSG00000036192,Rorb,0.0033815701229140964,-3.1574096797829423,0.0000000000000000000000000000000000000000003981787521442648,0.030199009296949034,3.1574096797829423,0.0000000000000000000000000000000000000000003981787521442648
ENSMUSG00000024659,Anxa1,0.00015905135547448715,-5.245718638333162,0.0000000000000000000000012288446152961223,0.006262467365726758,5.245718638333162,0.0000000000000000000000012288446152961223
ENSMUSG00000053279,Aldh1a1,0.01796588789229207,-2.9463718392194145,0.00000000000000000000000000000000000000005592354578413341,0.1385049032386568,2.9463718392194145,0.00000000000000000000000000000000000000005592354578413977
ENSMUSG00000024747,Aldh1a7,0.00024203467137421956,-0.8613499686698933,0.23383713485642685,0.0004174978243817839,0.8613499686698933,0.23383713485642685
ENSMUSG00000024749,Tmc1,0.0016181746600447823,1.3757566931515743,0.0041598544599185,0.0005914552512075272,-1.3757566931515743,0.0041598544599185
ENSMUSG00000024750,Zfand5,0.8627014673699432,1.2191900280812318,0.00004440927448690908,0.3705293191388332,-1.2191900280812318,0.00004440927448691791
ENSMUSG00000058624,Gda,0.00022128884239928646,-1.745872751249955,0.002095148148137423,0.0007306211926681218,1.745872751249955,0.002095148148137423
ENSMUSG00000047368,Abhd17b,0.21729872795977434,-0.4674035656789248,0.09435694742921666,0.30042447612805867,0.4674035656789248,0.09435694742921666
ENSMUSG00000024754,Cemip2,0.1642378127182204,-0.37421479903728905,0.1964990157611603,0.2128543074639795,0.37421479903728905,0.19649901576118264
ENSMUSG00000033863,Klf9,0.6374847480180694,0.639333728389509,0.037353312569151996,0.40925224235024366,-0.639333728389509,0.03735331256916049
ENSMUSG00000024943,Smc5,0.23498800479906728,0.3355159546504187,0.3124541431552476,0.1862040296742756,-0.3355159546504187,0.3124541431551323
ENSMUSG00000033207,Mamdc2,0.006085443165980378,-4.12243057038831,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000039546912952348786,0.10607923887833826,4.12243057038831,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000039546912952348786
ENSMUSG00000074925,Ptar1,0.1974588001834133,-0.5175315855179445,0.06025682598905271,0.2826460271064677,0.5175315855179445,0.06025682598905271
ENSMUSG00000024897,Apba1,0.23322460933619799,1.0055807465665625,0.000797315270397113,0.11613397814886621,-1.0055807465665625,0.000797315270397113
ENSMUSG00000071604,Fam189a2,0.010123964539767355,-3.5458935933693447,0.000000000000000000000000000000000000000000000000000000000012746066070117268,0.11829105024150544,3.5458935933693447,0.000000000000000000000000000000000000000000000000000000000012746066070117268
ENSMUSG00000024812,Tjp2,0.02319383679397521,-3.2878447122198677,0.000000000000000000000000000000000000000000000000000067007415136170715,0.22656215269784805,3.2878447122198677,0.00000000000000000000000000000000000000000000000000006700741513615357
ENSMUSG00000059363,Fxn,0.010725593580040415,0.6180258990370868,0.07441986817845335,0.006958297073029731,-0.6180258990370868,0.07441986817845335
ENSMUSG00000024867,Pip5k1b,0.05931232503933375,0.8407725853564996,0.005808832097640073,0.03308670258225637,-0.8407725853564996,0.005808832097639247
